model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Thời gian ra mắt,Điện năng tiêu thụ,Chất liệu thân vỏ,Số người sử dụng,Tiện ích,Cao,Ngang,Sâu,Khối lượng máy,Số lượng,Loại Inverter,Bảo hành động cơ,Loại sản phẩm,Bảng điều khiển,Chất liệu mặt,Lồng giặt,Khối lượng tải chính,Công nghệ,Chất liệu ruột,Tốc độ quay vắt tối đa,Động cơ,Công nghệ sấy,Chương trình,Dài ống cấp nước,Dài ống xả nước,giá gốc,giá khuyến mãi,khuyến mãi quà
179970,1751099000087,334009,115,18,Hisense,Trung Quốc,2024,11.9 Wh/kg,Thép PCM,Trên 7 người (Trên 10 kg),Tự động chẩn đoán sự cố | Hẹn giờ giặt kết thúc | Nắp máy trợ lực chống kẹt tay | Khóa trẻ em,53,58,59,,Không,Không có,6 năm,Cửa trên,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,,Không,13 Kg,Công nghệ giặt tạo bọt Bubble Clean | Bộ lọc đôi Magic Filter | AI Wash | Ba thác nước Water Fall,Thép không gỉ,680 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt mạnh | Giặt nhanh | Giặt ngâm | Vắt | Vệ sinh lồng giặt | Giặt thường | Chăn mền | Diệt bọ rệp | Đồ mỏng,120,110,7840000,7840000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179918,1751099000086,332066,115,18,Hisense,Trung Quốc,2024,41.5 Wh/kg,Thép PCM,Trên 7 người (Trên 10 kg),Tạm ngưng và cho thêm đồ giặt | Cho phép điều khiển từ xa qua ứng dụng Connect Life | Âm báo | Tự động chẩn đoán sự cố | Ghi nhớ chương trình giặt | Chỉnh số vòng vắt | Hẹn giờ giặt kết thúc | Chỉnh nhiệt độ nước | Đèn chiếu sáng lồng giặt | Lưu chương trình yêu thích | Tự khởi động lại khi có điện | Khóa trẻ em,,59,57,"15,2",Không,Inverter Pro,Trọn đời,Cửa trước,"Song ngữ Anh - Việt có núm xoay, cảm ứng và màn hình hiển thị",,Lồng ngang,10.5 Kg,Giặt nước nóng | Công nghệ Activate Water Plus | Pure Jet - Làm sạch mặt trong cửa | Vòng đệm kháng khuẩn | Giặt hơi nước Pure Steam | Công nghệ AI+ Wash,Thép không gỉ,1400 vòng/phút,Nam châm vĩnh cửu truyền động dây  Curoa,Không có,Đồ cotton | Vắt | Đồ trẻ em | Vệ sinh lồng giặt | Chăn mền | Giặt siêu tiết kiệm | Giặt mạnh 49 phút | Chu trình bổ sung (sử dụng trên ứng dụng ConnectLife) | Giặt AI | Giặt kỹ | Giặt nhanh 15 phút | Đồ màu | Xả + vắt | Đồ hỗn hợp,130,160,9810000,7990000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | 1 đổi 1 trong vòng 180 ngày (Lỗi do NSX) (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179917,1751099000085,332059,115,18,Hisense,Trung Quốc,2024,41.5 Wh/kg,Thép PCM,Trên 7 người (Trên 10 kg),Tạm ngưng và cho thêm đồ giặt | Cho phép điều khiển từ xa qua ứng dụng Connect Life | Âm báo | Tự động chẩn đoán sự cố | Ghi nhớ chương trình giặt | Hẹn giờ giặt kết thúc | Đèn chiếu sáng lồng giặt | Lưu chương trình yêu thích | Tự khởi động lại khi có điện | Khóa trẻ em,,59,54,"15,3",Không,Inverter Pro,Trọn đời,Máy giặt sấy,"Song ngữ Anh - Việt có núm xoay, cảm ứng và màn hình hiển thị",,Lồng ngang,Giặt 10.5 Kg - Sấy 7 Kg,"Công nghệ Activate Water Plus | Giặt sấy tích hợp | Pure Jet - Làm sạch mặt trong cửa | Vòng đệm kháng khuẩn | Công nghệ AI+ Wash | Sấy khử mùi, diệt khuẩn Air Wash | Giặt hơi nước Dual Steam",Thép không gỉ,1400 vòng/phút,Nam châm vĩnh cửu truyền động dây  Curoa,Ngưng tụ,Đồ cotton | Khử mùi | Vắt | Đồ trẻ em | Sấy | Vệ sinh lồng giặt | Chăn mền | Chu trình bổ sung (sử dụng trên ứng dụng ConnectLife) | Giặt + sấy 60 phút | Giặt AI | Giặt kỹ | Giặt nhanh 15 phút | Đồ màu | Xả + vắt,130,154,13990000,10340000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | 1 đổi 1 trong vòng 180 ngày (Lỗi do NSX) (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179916,1751099000084,332058,115,18,Hisense,Trung Quốc,2024,41.5 Wh/kg,Thép PCM,Trên 7 người (Trên 10 kg),Tạm ngưng và cho thêm đồ giặt | Cho phép điều khiển từ xa qua ứng dụng Connect Life | Tự động chẩn đoán sự cố | Ghi nhớ chương trình giặt | Tự động phân bổ nước giặt | Chỉnh số vòng vắt | Hẹn giờ giặt kết thúc | Chỉnh nhiệt độ nước | Đèn chiếu sáng lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.9,59,54,"15,2",Không,Inverter Pro,Trọn đời,Cửa trước,Tiếng Anh có núm xoay và màn hình hiển thị,,Lồng ngang,10.5 Kg,Công nghệ Activate Water Plus | Pure Jet - Làm sạch mặt trong cửa | Vòng đệm kháng khuẩn | Giặt hơi nước Pure Steam | Công nghệ AI+ Wash,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Giặt nhanh | Vắt | Đồ trẻ em | Đồ len | Chăn mền | Khử khuẩn 95°C | Giặt AI | Xả + vắt | Giặt chăn bông | Đồ hỗn hợp | Giặt ngừa dị ứng,130,150,17660000,13090000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | 1 đổi 1 trong vòng 180 ngày (Lỗi do NSX) (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179915,1751099000083,332057,115,18,Hisense,Trung Quốc,2024,41.5 Wh/kg,Thép PCM,Trên 7 người (Trên 10 kg),Tạm ngưng và cho thêm đồ giặt | Cho phép điều khiển từ xa qua ứng dụng Connect Life | Tự động chẩn đoán sự cố | Ghi nhớ chương trình giặt | Tự động vệ sinh lồng giặt | Tự động phân bổ nước giặt | Chỉnh số vòng vắt | Hẹn giờ giặt kết thúc | Chỉnh nhiệt độ nước | Đèn chiếu sáng lồng giặt | Tự khởi động lại khi có điện | Khóa trẻ em,51.9,59,54,"15,4",Không,Inverter Pro,Trọn đời,Máy giặt sấy,Tiếng Anh có núm xoay và màn hình hiển thị,,Lồng ngang,Giặt 10.5 Kg - Sấy 7 Kg,"Công nghệ Activate Water Plus | Công nghệ sấy Volute | Giặt sấy tích hợp | Pure Jet - Làm sạch mặt trong cửa | Vòng đệm kháng khuẩn | Công nghệ AI+ Wash | Sấy khử mùi, diệt khuẩn Air Wash | Giặt hơi nước Dual Steam",Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Ngưng tụ,Đồ cotton | Giặt nhanh | Vắt | Sấy | Đồ len | Chăn mền | Giặt + sấy 60 phút | Giặt AI | Sấy khử mùi diệt khuẩn | Giặt chăn bông | Đồ hỗn hợp | Giặt ngừa dị ứng,128,159,19630000,15090000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | 1 đổi 1 trong vòng 180 ngày (Lỗi do NSX) (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179914,1751099000082,332056,115,18,Hisense,Trung Quốc,2024,41.5 Wh/kg,Thép không gỉ,Trên 7 người (Trên 10 kg),Tạm ngưng và cho thêm đồ giặt | Âm báo | Tự động chẩn đoán sự cố | Ghi nhớ chương trình giặt | Chỉnh số vòng vắt | Hẹn giờ giặt kết thúc | Chỉnh nhiệt độ nước | Lưu chương trình yêu thích | Tự khởi động lại khi có điện | Khóa trẻ em,,59,54,"15,1",Không,Inverter Pro,Trọn đời,Cửa trước,"Song ngữ Anh - Việt có núm xoay, nút nhấn và màn hình hiển thị",,Lồng ngang,10.5 Kg,Giặt nước nóng | Công nghệ Allergy Care | Pure Jet - Làm sạch mặt trong cửa | Vòng đệm kháng khuẩn | Giặt hơi nước Pure Steam,Thép không gỉ,1200 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Đồ cotton | Chăn lông vũ | Vắt | Áo sơ mi | Đồ trẻ em | Đồ len | Vệ sinh lồng giặt | Chăn mền | Ngâm | Giặt AI | Giặt nhanh 15 phút | Vải lụa | Xả + vắt | Đồ hỗn hợp | Giặt ngừa dị ứng,130,153,7990000,7440000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | 1 đổi 1 trong vòng 180 ngày (Lỗi do NSX) (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179956,1751099000081,333795,115,11,Toshiba,Trung Quốc,2025,9.5 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Âm báo | Kết nối Wifi và điều khiển từ xa qua ứng dụng TSmartLife | Chỉnh số vòng vắt | Hẹn giờ giặt kết thúc | Chỉnh nhiệt độ nước | Van sử dụng mực nước thấp | Thêm đồ trong khi giặt | Khóa trẻ em,51.7,59,64,"15,5",Không,Origin Inverter,10 năm,Máy giặt sấy,"Song ngữ Anh - Việt có núm xoay, cảm ứng và màn hình hiển thị",,Lồng ngang,Giặt 13 Kg - Sấy 8 Kg,"Công nghệ UFB siêu bọt khí NANO | Giặt nước nóng | Aroma+ giúp đồ giặt thơm hơn, mềm mại hơn | Color Alive giảm độ phai màu | Great Steam diệt khuẩn",Thép không gỉ,1400 vòng/phút,Nam châm vĩnh cửu truyền động dây  Curoa,Ngưng tụ,Đồ cotton | Đồ len | Chu trình tải về | Vệ sinh lồng giặt | Khăn trải giường | Bảo vệ màu | Chỉ sấy | Đồ hỗn hợp 45 phút | Giặt nhanh 15 phút | Giặt hơi nước | Chỉ vắt | Đồ trắng | Đồ mỏng | Xả + vắt | Giặt + sấy,159,161,15700000,,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179908,1751099000078,331665,115,313,Hitachi,Thái Lan,2024,4.49 Wh/kg,Thép cao cấp,Trên 7 người (Trên 10 kg),Chế độ giặt lưu hương | Chế độ giặt tay | Khóa nắp | Ngâm | Sấy gió | Thêm đồ trong khi giặt | Auto Self Clean - Tự động làm sạch lồng giặt | Hẹn giờ giặt | Khóa trẻ em,,59,67,6,Không,Công nghệ Inverter,10 năm,Cửa trên,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,,Lồng đứng,13.5 Kg,Tính năng thác nước đôi | Công nghệ Aqua Jet Spray | Công nghệ Air Jet Dry,Thép không gỉ,700 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Vết bẩn khó giặt | Giặt mạnh | Giặt nhanh | Chăn mền | Giặt nửa tải | Làm sạch lồng giặt | Giặt thông thường | Đồ mỏng nhẹ,120,120,12753818,12753818,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
159887,1751099000077,331664,115,313,Hitachi,Thái Lan,2024,6.25 Wh/kg,Thép,Trên 7 người (Trên 10 kg),Chế độ giặt lưu hương | Chế độ giặt tay | Khóa nắp | Ngâm | Sấy gió | Thêm đồ trong khi giặt | Auto Self Clean - Tự động làm sạch lồng giặt | Hẹn giờ giặt | Khóa trẻ em,,59,67,6,Không,Công nghệ Inverter,10 năm,Cửa trên,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,,Lồng đứng,12 Kg,Tính năng thác nước đôi | Công nghệ Aqua Jet Spray | Công nghệ Air Jet Dry,Thép không gỉ,750 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Vết bẩn khó giặt | Giặt mạnh | Giặt nhanh | Chăn mền | Giặt nửa tải | Làm sạch lồng giặt | Giặt thông thường | Đồ mỏng nhẹ,120,120,11790000,11790000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
159886,1751099000076,331663,115,313,Hitachi,Thái Lan,2024,4.94 Wh/kg,Thép,Trên 7 người (Trên 10 kg),Chế độ giặt lưu hương | Chế độ giặt tay | Khóa nắp | Ngâm | Sấy gió | Thêm đồ trong khi giặt | Auto Self Clean - Tự động làm sạch lồng giặt | Hẹn giờ giặt | Khóa trẻ em,,59,67,6,Không,Công nghệ Inverter,10 năm,Cửa trên,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,,Lồng đứng,10.5 Kg,Tính năng thác nước đôi | Công nghệ Air Jet Dry,Thép không gỉ,750 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,Vết bẩn khó giặt | Giặt mạnh | Giặt nhanh | Chăn mền | Giặt nửa tải | Làm sạch lồng giặt | Giặt thông thường | Đồ mỏng nhẹ,120,120,10299273,10299273,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179907,1751099000075,331652,115,11,Toshiba,Trung Quốc,2024,Không,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Khóa nắp | Nắp máy trợ lực chống kẹt tay | Hẹn giờ giặt | Tự khởi động lại khi có điện | Khóa trẻ em,,64,67,"0,3",Không,Origin Inverter,10 năm,Cửa trên,Song ngữ Anh - Việt nút nhấn có màn hình hiển thị,,Lồng đứng,17 Kg,Lồng giặt ngôi sao pha lê | Công nghệ UFB siêu bọt khí NANO | Greatwaves kết hợp 3 luồng nước | Công nghệ suy luận ảo Fuzzy Logic,Thép không gỉ,680 vòng/phút,Truyền động trực tiếp,Không có,Đồ dày | Giặt nhanh | Vệ sinh lồng giặt | Giặt thường | Chăn mền | Chương trình đã nhớ | Đồ Jeans | Đồ mỏng,90,124,13440000,11190000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179897,1751099000074,330880,115,2,Samsung,Việt Nam,2024,14.5 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Khóa cửa máy | Tiết kiệm năng lượng với SmartThings AI Energy | Cài đặt ngôn ngữ hiển thị bằng Tiếng Anh hoặc Tiếng Việt | Tự động vệ sinh lồng giặt Drum Clean+ | Chỉnh số vòng vắt | Chỉnh nhiệt độ nước | Tính năng Bubble Soak | Hẹn giờ giặt | Cho phép điều khiển từ xa qua ứng dụng SmartThings | Khóa trẻ em,51.7,60,60,"15,5",Không,Digital Inverter,10 năm với sản phẩm kích hoạt trước ngày 01/11/2022. 20 năm khi kích hoạt từ 01/11/2022-31/03/2026. 10 năm khi kích hoạt từ 01/04/2026,Cửa trước,"Điều chỉnh tiếng Việt hoặc tiếng Anh, có núm xoay, cảm ứng và màn hình hiển thị",,Lồng ngang,12 Kg,VRT Plus ™ giảm rung ồn | Giặt nước nóng | QuickDrive giặt xả hiệu quả chỉ trong 39 phút | Giặt hơi nước Hygiene Steam | Bong bóng siêu mịn Ecobubble,Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,"Đồ cotton | Đồ thể thao | Áo sơ mi | Đồ trẻ em | Đồ len | Giặt nước lạnh | Vệ sinh lồng giặt | E Cotton | Giảm xơ vải | Giặt siêu êm | Đồ mặc ngoài trời | Sạch siêu tốc | Giặt ga giường | Sợi tổng hợp | Ngày nhiều mây | Giặt khăn | Giặt nhanh 15 phút | Giặt hơi nước | Đồ màu | Đồ Jeans | Thoát nước, vắt | Đồ mỏng nhẹ | Xả + vắt",100,170,14990000,8690000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
179896,1751099000073,330879,115,2,Samsung,Việt Nam,2024,14.7 Wh/kg,Kim loại sơn tĩnh điện,Trên 7 người (Trên 10 kg),Khóa cửa máy | Tiết kiệm năng lượng với SmartThings AI Energy | Cài đặt ngôn ngữ hiển thị bằng Tiếng Anh hoặc Tiếng Việt | Tự động vệ sinh lồng giặt Drum Clean+ | Chỉnh số vòng vắt | Chỉnh nhiệt độ nước | Tính năng Bubble Soak | Hẹn giờ giặt | Cho phép điều khiển từ xa qua ứng dụng SmartThings | Khóa trẻ em,51.7,60,60,"15,6",Không,Digital Inverter,10 năm với sản phẩm kích hoạt trước ngày 01/11/2022. 20 năm khi kích hoạt từ 01/11/2022-31/03/2026. 10 năm khi kích hoạt từ 01/04/2026,Cửa trước,"Điều chỉnh tiếng Việt hoặc tiếng Anh, có núm xoay, cảm ứng và màn hình hiển thị",,Lồng ngang,12 Kg,"VRT Plus ™ giảm rung ồn | Giặt nước nóng | AI Dispenser tự động cân chỉnh lượng nước giặt, nước xả | Giặt hơi nước Hygiene Steam | Bong bóng siêu mịn Ecobubble | Công nghệ AI Wash với 5 cảm biến thông minh",Thép không gỉ,1400 vòng/phút,Truyền động gián tiếp (dây Curoa),Không có,"Đồ cotton | Đồ thể thao | Áo sơ mi | Đồ trẻ em | Đồ len | Giặt nước lạnh | Vệ sinh lồng giặt | E Cotton | Giảm xơ vải | Giặt siêu êm | Đồ mặc ngoài trời | Sạch siêu tốc | Giặt ga giường | Giặt Thông Minh AI Wash | Sợi tổng hợp | Ngày nhiều mây | Giặt khăn | Giặt nhanh 15 phút | Giặt hơi nước | Đồ màu | Đồ Jeans | Thoát nước, vắt | Đồ mỏng nhẹ | Xả + vắt",100,170,15890000,9990000,"Cơ hội trúng tủ chăm sóc quần áo trị giá 58 triệu đồng. (Xem chi tiết tại đây) | Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
